ObjectID,PID,Civic.Number,Street,Full.Civic.Address,Closest.University,DestinationRank,Total_Length
309,2964,1717,BRUNSWICK ST,1717 BRUNSWICK ST, Sexton Campus,1,699.3491233
310,2964,1721,BRUNSWICK ST,1721 BRUNSWICK ST, Sexton Campus,1,718.8545867
311,3079,5110,PRINCE ST,5110 PRINCE ST, Sexton Campus,1,697.4535729
312,3079,5112,PRINCE ST,5112 PRINCE ST, Sexton Campus,1,712.7423964
313,3087,1680,LOWER WATER ST,1680 LOWER WATER ST, Sexton Campus,1,684.9947025
314,3095,1673,BEDFORD ROW,1673 BEDFORD ROW, Sexton Campus,1,627.0742019
315,3095,1675,BEDFORD ROW,1675 BEDFORD ROW, Sexton Campus,1,639.4749717
316,3103,1657,BEDFORD ROW,1657 BEDFORD ROW, Sexton Campus,1,607.8326188
317,3103,1668,LOWER WATER ST,1668 LOWER WATER ST, Sexton Campus,1,631.7256184
318,3111,5121,SACKVILLE ST,5121 SACKVILLE ST, Sexton Campus,1,585.9872231
319,3129,1649,BEDFORD ROW,1649 BEDFORD ROW, Sexton Campus,1,587.5551537
320,3137,0,PRINCE ST,0 PRINCE ST, Sexton Campus,1,699.9737539
321,3137,1679,BEDFORD ROW,1679 BEDFORD ROW, Sexton Campus,1,647.175859
322,3152,1659,HOLLIS ST,1659 HOLLIS ST, Sexton Campus,1,542.870653
323,3152,1680,BEDFORD ROW,1680 BEDFORD ROW, Sexton Campus,1,634.3423333
324,3152,1701,HOLLIS ST,1701 HOLLIS ST, Sexton Campus,1,581.4960502
325,3152,5136,PRINCE ST,5136 PRINCE ST, Sexton Campus,1,658.7963075
326,3160,1649,HOLLIS ST,1649 HOLLIS ST, Sexton Campus,1,524.6599484
327,3160,1650,BEDFORD ROW,1650 BEDFORD ROW, Sexton Campus,1,547.258539
328,3202,1681,GRANVILLE ST,1681 GRANVILLE ST, Sexton Campus,1,545.234791
329,3202,1690,HOLLIS ST,1690 HOLLIS ST, Sexton Campus,1,596.8271644
330,3228,1673,GRANVILLE ST,1673 GRANVILLE ST, Sexton Campus,1,521.7354144
331,3228,1675,GRANVILLE ST,1675 GRANVILLE ST, Sexton Campus,1,526.7063582
332,3228,1677,GRANVILLE ST,1677 GRANVILLE ST, Sexton Campus,1,531.741614
333,3228,1680,HOLLIS ST,1680 HOLLIS ST, Sexton Campus,1,569.1774664
334,3228,1682,HOLLIS ST,1682 HOLLIS ST, Sexton Campus,1,574.1798213
335,3228,1684,HOLLIS ST,1684 HOLLIS ST, Sexton Campus,1,579.7152879
336,3236,1674,HOLLIS ST,1674 HOLLIS ST, Sexton Campus,1,561.9615817
337,3244,1645,GRANVILLE ST,1645 GRANVILLE ST, Sexton Campus,1,469.1138694
338,3244,1660,HOLLIS ST,1660 HOLLIS ST, Sexton Campus,1,528.3661241
339,3244,1670,HOLLIS ST,1670 HOLLIS ST, Sexton Campus,1,543.9137632
340,3251,1669,GRANVILLE ST,1669 GRANVILLE ST, Sexton Campus,1,512.3702728
341,3269,1672,GRANVILLE ST,1672 GRANVILLE ST, Sexton Campus,1,535.3078479
342,3269,1683,BARRINGTON ST,1683 BARRINGTON ST, Sexton Campus,1,497.8806863
343,3277,1671,BARRINGTON ST,1671 BARRINGTON ST, Sexton Campus,1,477.938293
344,3277,1673,BARRINGTON ST,1673 BARRINGTON ST, Sexton Campus,1,481.5215747
345,3285,1667,BARRINGTON ST,1667 BARRINGTON ST, Sexton Campus,1,470.1375968
346,3285,1669,BARRINGTON ST,1669 BARRINGTON ST, Sexton Campus,1,473.4518495
347,3293,1663,BARRINGTON ST,1663 BARRINGTON ST, Sexton Campus,1,463.4292219
348,3293,1665,BARRINGTON ST,1665 BARRINGTON ST, Sexton Campus,1,466.3325414
349,3301,1650,GRANVILLE ST,1650 GRANVILLE ST, Sexton Campus,1,433.6765895
350,3301,1657,BARRINGTON ST,1657 BARRINGTON ST, Sexton Campus,1,449.5910088
351,3319,1645,BARRINGTON ST,1645 BARRINGTON ST, Sexton Campus,1,431.1071176
352,3319,1647,BARRINGTON ST,1647 BARRINGTON ST, Sexton Campus,1,429.4361842
353,3319,1649,BARRINGTON ST,1649 BARRINGTON ST, Sexton Campus,1,430.158542
354,3319,5189,SACKVILLE ST,5189 SACKVILLE ST, Sexton Campus,1,423.0186086
355,3327,1684,BARRINGTON ST,1684 BARRINGTON ST, Sexton Campus,1,548.0003109
356,3335,1678,BARRINGTON ST,1678 BARRINGTON ST, Sexton Campus,1,492.6460053
357,3350,1652,BARRINGTON ST,1652 BARRINGTON ST, Sexton Campus,1,436.5578025
358,3350,1656,BARRINGTON ST,1656 BARRINGTON ST, Sexton Campus,1,447.1319019
359,3350,1662,BARRINGTON ST,1662 BARRINGTON ST, Sexton Campus,1,458.1866396
360,3384,1645,ARGYLE ST,1645 ARGYLE ST, Sexton Campus,1,447.533116
361,3384,1646,BARRINGTON ST,1646 BARRINGTON ST, Sexton Campus,1,426.955983
362,3384,1650,BARRINGTON ST,1650 BARRINGTON ST, Sexton Campus,1,426.8004348
363,3400,1659,ARGYLE ST,1659 ARGYLE ST, Sexton Campus,1,490.9916067
364,3400,1661,ARGYLE ST,1661 ARGYLE ST, Sexton Campus,1,485.4170756
365,3400,1663,ARGYLE ST,1663 ARGYLE ST, Sexton Campus,1,503.3840094
366,3400,1665,ARGYLE ST,1665 ARGYLE ST, Sexton Campus,1,512.5196771
367,3418,1685,ARGYLE ST,1685 ARGYLE ST, Sexton Campus,1,549.9175418
368,3418,5218,PRINCE ST,5218 PRINCE ST, Sexton Campus,1,563.8446715
369,3442,1919,UPPER WATER ST,1919 UPPER WATER ST, Sexton Campus,1,984.1845968
370,3459,1869,UPPER WATER ST,1869 UPPER WATER ST, Sexton Campus,1,930.0396398
371,3459,1875,UPPER WATER ST,1875 UPPER WATER ST, Sexton Campus,1,959.3864733
372,3459,1877,UPPER WATER ST,1877 UPPER WATER ST, Sexton Campus,1,961.7794551
373,3459,1883,UPPER WATER ST,1883 UPPER WATER ST, Sexton Campus,1,963.3702746
374,3459,1887,UPPER WATER ST,1887 UPPER WATER ST, Sexton Campus,1,975.3669727
375,3459,1891,UPPER WATER ST,1891 UPPER WATER ST, Sexton Campus,1,983.2583502
376,3459,5072,GEORGE ST,5072 GEORGE ST, Sexton Campus,1,894.8456511
377,3509,1721,LOWER WATER ST,1721 LOWER WATER ST, Sexton Campus,1,732.6821459
378,3525,1707,LOWER WATER ST,1707 LOWER WATER ST, Sexton Campus,1,704.8326284
379,3574,1601,LOWER WATER ST,1601 LOWER WATER ST, Sexton Campus,1,547.9483176
380,3640,1325,LOWER WATER ST,1325 LOWER WATER ST, Sexton Campus,1,247.0539425
381,3657,1211,LOWER WATER ST,1211 LOWER WATER ST, Sexton Campus,1,329.4765765
382,3657,1215,LOWER WATER ST,1215 LOWER WATER ST, Sexton Campus,1,312.073437
383,3657,1223,LOWER WATER ST,1223 LOWER WATER ST, Sexton Campus,1,299.8140302
384,3657,1233,LOWER WATER ST,1233 LOWER WATER ST, Sexton Campus,1,269.9101467
385,3673,1583,HOLLIS ST,1583 HOLLIS ST, Sexton Campus,1,441.7481723
386,3681,1548,LOWER WATER ST,1548 LOWER WATER ST, Sexton Campus,1,475.8868795
387,3681,1557,HOLLIS ST,1557 HOLLIS ST, Sexton Campus,1,376.1076907
388,3723,1475,HOLLIS ST,1475 HOLLIS ST, Sexton Campus,1,209.330316
389,3723,1489,HOLLIS ST,1489 HOLLIS ST, Sexton Campus,1,243.0900639
390,3723,1496,LOWER WATER ST,1496 LOWER WATER ST, Sexton Campus,1,306.2421049
391,3723,1498,LOWER WATER ST,1498 LOWER WATER ST, Sexton Campus,1,347.2383807
392,3731,1365,HOLLIS ST,1365 HOLLIS ST, Sexton Campus,1,137.1034144
393,3749,1451,HOLLIS ST,1451 HOLLIS ST, Sexton Campus,1,157.0784359
394,3756,1459,HOLLIS ST,1459 HOLLIS ST, Sexton Campus,1,177.7595684
395,3764,1360,LOWER WATER ST,1360 LOWER WATER ST, Sexton Campus,1,262.2868358
396,3764,1360,LOWER WATER ST,1360 LOWER WATER ST, Sexton Campus,1,198.8072341
397,3780,5131,MORRIS ST,5131 MORRIS ST, Sexton Campus,1,151.3250897
398,3798,5133,MORRIS ST,5133 MORRIS ST, Sexton Campus,1,144.2490809
399,3806,5137,MORRIS ST,5137 MORRIS ST, Sexton Campus,1,137.1937763
400,3814,5139,MORRIS ST,5139 MORRIS ST, Sexton Campus,1,129.5953128
401,3822,1309,HOLLIS ST,1309 HOLLIS ST, Sexton Campus,1,120.344366
402,3822,1311,HOLLIS ST,1311 HOLLIS ST, Sexton Campus,1,123.7435996
403,3822,5145,MORRIS ST,5145 MORRIS ST, Sexton Campus,1,121.9453468
404,3830,5147,MORRIS ST,5147 MORRIS ST, Sexton Campus,1,115.7484778
405,3830,5149,MORRIS ST,5149 MORRIS ST, Sexton Campus,1,113.6855267
406,3848,1313,HOLLIS ST,1313 HOLLIS ST, Sexton Campus,1,132.9820365
407,3855,1321,HOLLIS ST,1321 HOLLIS ST, Sexton Campus,1,143.9645973
408,3863,1323,HOLLIS ST,1323 HOLLIS ST, Sexton Campus,1,151.0438911
409,3871,1325,HOLLIS ST,1325 HOLLIS ST, Sexton Campus,1,158.0337157
410,3889,1335,HOLLIS ST,1335 HOLLIS ST, Sexton Campus,1,176.8625177
411,3897,1343,HOLLIS ST,1343 HOLLIS ST, Sexton Campus,1,177.2470118
412,3897,1345,HOLLIS ST,1345 HOLLIS ST, Sexton Campus,1,155.0655851
413,3905,1363,HOLLIS ST,1363 HOLLIS ST, Sexton Campus,1,141.1067558
414,3905,5144,BISHOP ST,5144 BISHOP ST, Sexton Campus,1,144.7594523
415,3905,5146,BISHOP ST,5146 BISHOP ST, Sexton Campus,1,142.0387643
416,3913,5140,BISHOP ST,5140 BISHOP ST, Sexton Campus,1,156.0100442
417,3954,1568,HOLLIS ST,1568 HOLLIS ST, Sexton Campus,1,418.6381369
418,4010,2901,WINDSOR ST,2901 WINDSOR ST, Studley Campus,1,2401.556652
419,4010,2953,WINDSOR ST,2953 WINDSOR ST, Studley Campus,1,2478.502919
420,4010,6210,YOUNG ST,6210 YOUNG ST, Studley Campus,1,2524.804571
421,4036,6176,YOUNG ST,6176 YOUNG ST, Studley Campus,1,2738.519779
422,4044,6140,YOUNG ST,6140 YOUNG ST, Studley Campus,1,2816.493321
423,4069,6080,YOUNG ST,6080 YOUNG ST, Carlton Campus,1,2951.346554
424,4077,6046,YOUNG ST,6046 YOUNG ST, Carlton Campus,1,2856.544298
425,4085,6050,YOUNG ST,6050 YOUNG ST, Carlton Campus,1,2818.399621
426,4127,6055,ALMON ST,6055 ALMON ST, Studley Campus,1,2462.36071
427,4176,3095,ROBIE ST,3095 ROBIE ST, Carlton Campus,1,2747.629745
428,4184,5840,YOUNG ST,5840 YOUNG ST, Carlton Campus,1,2803.173926
429,4218,5750,YOUNG ST,5750 YOUNG ST, Carlton Campus,1,2843.356252
430,4226,5730,YOUNG ST,5730 YOUNG ST, Carlton Campus,1,2856.027669
431,4226,5732,YOUNG ST,5732 YOUNG ST, Carlton Campus,1,2853.272309
432,4234,5710,YOUNG ST,5710 YOUNG ST, Carlton Campus,1,2867.482254
433,4234,5720,YOUNG ST,5720 YOUNG ST, Carlton Campus,1,2859.991046
434,4242,3088,AGRICOLA ST,3088 AGRICOLA ST, Carlton Campus,1,2846.359769
435,4259,3084,AGRICOLA ST,3084 AGRICOLA ST, Carlton Campus,1,2779.079024
436,4267,3078,AGRICOLA ST,3078 AGRICOLA ST, Carlton Campus,1,2803.897491
437,4267,3080,AGRICOLA ST,3080 AGRICOLA ST, Carlton Campus,1,2815.607361
438,4267,3082,AGRICOLA ST,3082 AGRICOLA ST, Carlton Campus,1,2818.231037
439,4275,5813,DEMONE ST,5813 DEMONE ST, Carlton Campus,1,2764.949841
440,4283,5820,YOUNG ST,5820 YOUNG ST, Carlton Campus,1,2813.181475
441,4325,3087,ROBIE ST,3087 ROBIE ST, Carlton Campus,1,2702.577607
442,4333,3093,ROBIE ST,3093 ROBIE ST, Carlton Campus,1,2712.497363
443,4341,3065,ROBIE ST,3065 ROBIE ST, Carlton Campus,1,2657.305031
444,4341,5870,DEMONE ST,5870 DEMONE ST, Carlton Campus,1,2709.861338
445,4374,3070,AGRICOLA ST,3070 AGRICOLA ST, Carlton Campus,1,2790.615502
446,4382,3066,AGRICOLA ST,3066 AGRICOLA ST, Carlton Campus,1,2773.040832
447,4390,3060,AGRICOLA ST,3060 AGRICOLA ST, Carlton Campus,1,2761.547172
448,4408,3056,AGRICOLA ST,3056 AGRICOLA ST, Carlton Campus,1,2748.846809
449,4416,3052,AGRICOLA ST,3052 AGRICOLA ST, Carlton Campus,1,2704.539394
450,4424,3046,AGRICOLA ST,3046 AGRICOLA ST, Carlton Campus,1,2704.297967
451,4432,5781,RUSSELL ST,5781 RUSSELL ST, Carlton Campus,1,2685.184807
452,4440,5791,RUSSELL ST,5791 RUSSELL ST, Carlton Campus,1,2675.012394
453,4457,5821,RUSSELL ST,5821 RUSSELL ST, Carlton Campus,1,2663.87733
454,4465,5827,RUSSELL ST,5827 RUSSELL ST, Carlton Campus,1,2654.46418
455,4515,3045,ROBIE ST,3045 ROBIE ST, Carlton Campus,1,2617.317366
456,4531,3055,AGRICOLA ST,3055 AGRICOLA ST, Carlton Campus,1,2797.211736
457,4622,5811,MACARA ST,5811 MACARA ST, Carlton Campus,1,2616.440871
458,4697,2885,ROBIE ST,2885 ROBIE ST, Carlton Campus,1,2538.271177
459,4697,5827,MACARA ST,5827 MACARA ST, Carlton Campus,1,2581.154385
460,4713,6204,ALMON ST,6204 ALMON ST, Studley Campus,1,2338.857503
461,4713,6206,ALMON ST,6206 ALMON ST, Studley Campus,1,2334.860079
462,4721,6200,ALMON ST,6200 ALMON ST, Studley Campus,1,2351.495533
463,4739,6194,ALMON ST,6194 ALMON ST, Studley Campus,1,2364.816597
464,4739,6196,ALMON ST,6196 ALMON ST, Studley Campus,1,2360.611331
465,4747,6190,ALMON ST,6190 ALMON ST, Studley Campus,1,2374.110379
466,4754,2778,PACIFIC ST,2778 PACIFIC ST, Studley Campus,1,2346.236487
467,4762,2774,PACIFIC ST,2774 PACIFIC ST, Studley Campus,1,2335.919514
468,4770,2770,PACIFIC ST,2770 PACIFIC ST, Studley Campus,1,2324.421282
469,4788,2764,PACIFIC ST,2764 PACIFIC ST, Studley Campus,1,2310.857451
470,4796,2758,PACIFIC ST,2758 PACIFIC ST, Studley Campus,1,2300.192421
471,4804,2754,PACIFIC ST,2754 PACIFIC ST, Studley Campus,1,2290.783094
472,4812,6191,WINDSOR TERR,6191 WINDSOR TERR, Studley Campus,1,2271.56475
473,4820,6199,WINDSOR TERR,6199 WINDSOR TERR, Studley Campus,1,2233.686375
474,4838,2741,WINDSOR ST,2741 WINDSOR ST, Studley Campus,1,2209.235104
475,4846,2747,WINDSOR ST,2747 WINDSOR ST, Studley Campus,1,2217.534012
476,4853,2749,WINDSOR ST,2749 WINDSOR ST, Studley Campus,1,2227.565901
477,4861,2759,WINDSOR ST,2759 WINDSOR ST, Studley Campus,1,2252.735014
478,4879,2769,WINDSOR ST,2769 WINDSOR ST, Studley Campus,1,2274.200292
479,4887,2775,WINDSOR ST,2775 WINDSOR ST, Studley Campus,1,2285.610952
480,4887,2777,WINDSOR ST,2777 WINDSOR ST, Studley Campus,1,2290.5665
481,4895,2781,WINDSOR ST,2781 WINDSOR ST, Studley Campus,1,2300.383937
482,4895,2783,WINDSOR ST,2783 WINDSOR ST, Studley Campus,1,2302.852929
483,4895,2785,WINDSOR ST,2785 WINDSOR ST, Studley Campus,1,2305.491792
484,4911,6178,ALMON ST,6178 ALMON ST, Studley Campus,1,2371.438925
485,4929,6174,ALMON ST,6174 ALMON ST, Studley Campus,1,2365.250301
486,4937,6166,ALMON ST,6166 ALMON ST, Studley Campus,1,2352.532025
487,4937,6168,ALMON ST,6168 ALMON ST, Studley Campus,1,2356.579684
488,4945,6158,ALMON ST,6158 ALMON ST, Studley Campus,1,2273.522701
489,4945,6160,ALMON ST,6160 ALMON ST, Studley Campus,1,2269.383093
490,4952,2756,GLADSTONE ST,2756 GLADSTONE ST, Studley Campus,1,2236.887432
491,4952,2760,GLADSTONE ST,2760 GLADSTONE ST, Studley Campus,1,2257.458479
492,4960,2746,GLADSTONE ST,2746 GLADSTONE ST, Studley Campus,1,2220.539808
493,4978,2732,GLADSTONE ST,2732 GLADSTONE ST, Studley Campus,1,2189.063957
494,4978,2734,GLADSTONE ST,2734 GLADSTONE ST, Studley Campus,1,2195.188586
495,4978,2736,GLADSTONE ST,2736 GLADSTONE ST, Studley Campus,1,2197.718661
496,4986,6167,WINDSOR TERR,6167 WINDSOR TERR, Studley Campus,1,2200.802369
497,4994,6169,WINDSOR TERR,6169 WINDSOR TERR, Studley Campus,1,2211.970962
498,5009,6175,WINDSOR TERR,6175 WINDSOR TERR, Studley Campus,1,2222.921387
499,5017,6179,WINDSOR TERR,6179 WINDSOR TERR, Studley Campus,1,2276.168097
500,5017,6179,WINDSOR TERR,6179 WINDSOR TERR, Studley Campus,1,2274.550329
501,5017,6179C,WINDSOR TERR,6179C WINDSOR TERR, Studley Campus,1,2266.112868
502,5025,2757,PACIFIC ST,2757 PACIFIC ST, Studley Campus,1,2299.761374
503,5025,2759,PACIFIC ST,2759 PACIFIC ST, Studley Campus,1,2303.816112
504,5033,2767,PACIFIC ST,2767 PACIFIC ST, Studley Campus,1,2314.274101
505,5041,2771,PACIFIC ST,2771 PACIFIC ST, Studley Campus,1,2327.10097
506,5058,2775,PACIFIC ST,2775 PACIFIC ST, Studley Campus,1,2338.171051
507,5066,2779,PACIFIC ST,2779 PACIFIC ST, Studley Campus,1,2349.222895
508,5074,2751,GLADSTONE ST,2751 GLADSTONE ST, Studley Campus,1,2240.754719
509,5074,2757,GLADSTONE ST,2757 GLADSTONE ST, Studley Campus,1,2255.833751
510,5074,2761,GLADSTONE ST,2761 GLADSTONE ST, Studley Campus,1,2261.983108
511,5074,6136,ALMON ST,6136 ALMON ST, Studley Campus,1,2339.397654
512,5074,6150,ALMON ST,6150 ALMON ST, Studley Campus,1,2292.893426
513,5090,6100,ALMON ST,6100 ALMON ST, Studley Campus,1,2416.056251
514,5090,6102,ALMON ST,6102 ALMON ST, Studley Campus,1,2410.639377
515,5090,6104,ALMON ST,6104 ALMON ST, Studley Campus,1,2405.514409
516,5090,6106,ALMON ST,6106 ALMON ST, Studley Campus,1,2401.537054
517,5090,6108,ALMON ST,6108 ALMON ST, Studley Campus,1,2397.321279
518,5090,6110,ALMON ST,6110 ALMON ST, Studley Campus,1,2392.384858
519,5108,6070,ALMON ST,6070 ALMON ST, Studley Campus,1,2446.064423
520,5116,6040,ALMON ST,6040 ALMON ST, Carlton Campus,1,2418.948987
521,5124,6034A,ALMON ST,6034A ALMON ST, Carlton Campus,1,2421.307476
522,5124,6034B,ALMON ST,6034B ALMON ST, Carlton Campus,1,2418.065301
523,5132,6030,ALMON ST,6030 ALMON ST, Carlton Campus,1,2407.820077
524,5140,6026,ALMON ST,6026 ALMON ST, Carlton Campus,1,2399.683394
525,5157,6016,ALMON ST,6016 ALMON ST, Carlton Campus,1,2375.7583
526,5165,2772,ROBIE ST,2772 ROBIE ST, Carlton Campus,1,2299.389365
527,5165,2774,ROBIE ST,2774 ROBIE ST, Carlton Campus,1,2384.309949
528,5181,2760,ROBIE ST,2760 ROBIE ST, Carlton Campus,1,2276.281838
529,5181,2762,ROBIE ST,2762 ROBIE ST, Carlton Campus,1,2287.803611
530,5199,2752,ROBIE ST,2752 ROBIE ST, Carlton Campus,1,2264.088557
531,5199,2754,ROBIE ST,2754 ROBIE ST, Carlton Campus,1,2266.495944
532,5207,2750,ROBIE ST,2750 ROBIE ST, Carlton Campus,1,2259.375255
533,5223,2742,ROBIE ST,2742 ROBIE ST, Carlton Campus,1,2246.979278
534,5231,2736,ROBIE ST,2736 ROBIE ST, Carlton Campus,1,2231.709468
535,5231,2738,ROBIE ST,2738 ROBIE ST, Carlton Campus,1,2236.607148
536,5249,2728,ROBIE ST,2728 ROBIE ST, Carlton Campus,1,2218.117722
537,5249,2732,ROBIE ST,2732 ROBIE ST, Carlton Campus,1,2219.524591
538,5264,6017,ST ALBANS ST,6017 ST ALBANS ST, Carlton Campus,1,2249.220323
539,5272,6027,ST ALBANS ST,6027 ST ALBANS ST, Carlton Campus,1,2262.603165
540,5314,2618,CLIFTON ST,2618 CLIFTON ST, Carlton Campus,1,2034.405136
541,5322,6103,NORTH ST,6103 NORTH ST, Carlton Campus,1,1964.569662
542,5322,6103B,NORTH ST,6103B NORTH ST, Carlton Campus,1,1967.838685
543,5322,6107,NORTH ST,6107 NORTH ST, Carlton Campus,1,1969.4518
544,5330,6111,NORTH ST,6111 NORTH ST, Carlton Campus,1,1977.241864
545,5348,6113,NORTH ST,6113 NORTH ST, Studley Campus,1,1979.928924
546,5355,6119,NORTH ST,6119 NORTH ST, Studley Campus,1,1970.904602
547,5363,6121,NORTH ST,6121 NORTH ST, Studley Campus,1,1964.131376
548,5371,6123,NORTH ST,6123 NORTH ST, Studley Campus,1,1956.955863
549,5371,6125,NORTH ST,6125 NORTH ST, Studley Campus,1,1951.146632
550,5389,6129,NORTH ST,6129 NORTH ST, Studley Campus,1,1940.40932
551,5397,6135A,NORTH ST,6135A NORTH ST, Studley Campus,1,1933.982301
552,5397,6135B,NORTH ST,6135B NORTH ST, Studley Campus,1,1930.238824
553,5405,6141,NORTH ST,6141 NORTH ST, Studley Campus,1,1919.9258
554,5405,6143,NORTH ST,6143 NORTH ST, Studley Campus,1,1914.627642
555,5405,6145,NORTH ST,6145 NORTH ST, Studley Campus,1,1918.800255
556,5413,2609,GLADSTONE ST,2609 GLADSTONE ST, Studley Campus,1,1913.492616
557,5454,6196,WINDSOR TERR,6196 WINDSOR TERR, Studley Campus,1,2236.474766
558,5462,6192,WINDSOR TERR,6192 WINDSOR TERR, Studley Campus,1,2247.633898
559,5470,6188,WINDSOR TERR,6188 WINDSOR TERR, Studley Campus,1,2252.063974
560,5488,6184,WINDSOR TERR,6184 WINDSOR TERR, Studley Campus,1,2242.351284
561,5496,6178,WINDSOR TERR,6178 WINDSOR TERR, Studley Campus,1,2231.07536
562,5504,6174,WINDSOR TERR,6174 WINDSOR TERR, Studley Campus,1,2221.000783
563,5512,6170,WINDSOR TERR,6170 WINDSOR TERR, Studley Campus,1,2210.684202
564,5520,6156,WINDSOR TERR,6156 WINDSOR TERR, Studley Campus,1,2183.543613
565,5520,6158,WINDSOR TERR,6158 WINDSOR TERR, Studley Campus,1,2191.080897
566,5538,2708,GLADSTONE ST,2708 GLADSTONE ST, Studley Campus,1,2136.103202
567,5546,2704,GLADSTONE ST,2704 GLADSTONE ST, Studley Campus,1,2124.572403
568,5553,2698,GLADSTONE ST,2698 GLADSTONE ST, Studley Campus,1,2113.675389
569,5561,2692,GLADSTONE ST,2692 GLADSTONE ST, Studley Campus,1,2102.372002
570,5579,2686,GLADSTONE ST,2686 GLADSTONE ST, Studley Campus,1,2098.179709
571,5587,6169,SUMMIT ST,6169 SUMMIT ST, Studley Campus,1,2123.526566
572,5595,6173,SUMMIT ST,6173 SUMMIT ST, Studley Campus,1,2136.385919
573,5603,6179,SUMMIT ST,6179 SUMMIT ST, Studley Campus,1,2144.206983
574,5611,6183,SUMMIT ST,6183 SUMMIT ST, Studley Campus,1,2155.615333
575,5629,6189,SUMMIT ST,6189 SUMMIT ST, Studley Campus,1,2152.225454
576,5637,6195,SUMMIT ST,6195 SUMMIT ST, Studley Campus,1,2142.27521
577,5645,2697,WINDSOR ST,2697 WINDSOR ST, Studley Campus,1,2117.462582
578,5652,2705,WINDSOR ST,2705 WINDSOR ST, Studley Campus,1,2125.618999
579,5660,2709,WINDSOR ST,2709 WINDSOR ST, Studley Campus,1,2142.587617
580,5678,2715,WINDSOR ST,2715 WINDSOR ST, Studley Campus,1,2152.954579
581,5686,2717,WINDSOR ST,2717 WINDSOR ST, Studley Campus,1,2163.497056
582,5686,2719,WINDSOR ST,2719 WINDSOR ST, Studley Campus,1,2166.196772
583,5694,2723,WINDSOR ST,2723 WINDSOR ST, Studley Campus,1,2212.805624
584,5702,5784,OGILVIE ST,5784 OGILVIE ST, SMU Center,1,616.2788844
585,5710,5780,OGILVIE ST,5780 OGILVIE ST, SMU Center,1,627.5530592
586,5728,5774,OGILVIE ST,5774 OGILVIE ST, SMU Center,1,638.574967
587,5736,5758,OGILVIE ST,5758 OGILVIE ST, SMU Center,1,659.7996647
588,5744,5754,OGILVIE ST,5754 OGILVIE ST, SMU Center,1,675.6087358
589,5751,5752,OGILVIE ST,5752 OGILVIE ST, SMU Center,1,687.0100383
590,5769,5746,OGILVIE ST,5746 OGILVIE ST, SMU Center,1,702.0448106
591,5777,5738,OGILVIE ST,5738 OGILVIE ST, SMU Center,1,720.9069987
592,5785,5730,OGILVIE ST,5730 OGILVIE ST, SMU Center,1,742.5966456
593,5793,546,YOUNG AVE,546 YOUNG AVE, SMU Center,1,782.8635104
594,5801,538,YOUNG AVE,538 YOUNG AVE, SMU Center,1,861.3499336
595,5819,526,YOUNG AVE,526 YOUNG AVE, SMU Center,1,882.4055213
596,5827,518,YOUNG AVE,518 YOUNG AVE, SMU Center,1,903.5886729
597,5835,510,YOUNG AVE,510 YOUNG AVE, SMU Center,1,887.8994296
598,5843,5731,POINT PLEASANT DR,5731 POINT PLEASANT DR, SMU Center,1,841.7394798
599,5850,5741,POINT PLEASANT DR,5741 POINT PLEASANT DR, SMU Center,1,823.4863227
600,5868,5747,POINT PLEASANT DR,5747 POINT PLEASANT DR, SMU Center,1,802.8022585
601,5876,5761,POINT PLEASANT DR,5761 POINT PLEASANT DR, SMU Center,1,776.9925317
602,5884,5771,POINT PLEASANT DR,5771 POINT PLEASANT DR, SMU Center,1,753.9124552
603,5892,507,TOWER RD,507 TOWER RD, SMU Center,1,679.0539169
604,5900,513,TOWER RD,513 TOWER RD, SMU Center,1,663.5553118
605,5918,521,TOWER RD,521 TOWER RD, SMU Center,1,649.3382416
606,5926,525,TOWER RD,525 TOWER RD, SMU Center,1,636.2640939
607,5934,531,TOWER RD,531 TOWER RD, SMU Center,1,622.0129966
608,5942,537,TOWER RD,537 TOWER RD, SMU Center,1,608.7334076
609,5959,543,TOWER RD,543 TOWER RD, SMU Center,1,596.2093899
610,5967,547,TOWER RD,547 TOWER RD, SMU Center,1,584.5222014
611,5975,5770,OGILVIE ST,5770 OGILVIE ST, SMU Center,1,649.9465174
612,5983,5603,POINT PLEASANT DR,5603 POINT PLEASANT DR, SMU Center,1,1135.513897
613,5991,5837,MACLEOD DR,5837 MACLEOD DR, SMU Center,1,1046.629265
614,6007,5843,MACLEOD DR,5843 MACLEOD DR, SMU Center,1,1031.735969
615,6015,6731,FIRST ST,6731 FIRST ST, Studley Campus,1,1648.322213
616,6023,2185,ARMCRESCENT WEST AVE,2185 ARMCRESCENT WEST AVE, Studley Campus,1,1686.997703
617,6031,2199,ARMCRESCENT WEST AVE,2199 ARMCRESCENT WEST AVE, Studley Campus,1,1703.125425
618,6049,2231,ARMCRESCENT WEST AVE,2231 ARMCRESCENT WEST AVE, Studley Campus,1,1718.144721
619,6056,2241,ARMCRESCENT WEST AVE,2241 ARMCRESCENT WEST AVE, Studley Campus,1,1732.845799
620,6064,2281,ARMCRESCENT WEST AVE,2281 ARMCRESCENT WEST AVE, Studley Campus,1,1749.644577
621,6072,2291,ARMCRESCENT WEST AVE,2291 ARMCRESCENT WEST AVE, Studley Campus,1,1768.784226
