ObjectID_1,PID,Civic.Number,Street,Full.Civ.Add,Closest.Uni,Dist.Uni,Destination,Dist.CBD
4357,49957,2579,CONNAUGHT AVE,2579 CONNAUGHT AVE,Studley Campus,1832.837625,City Hall,2795.516151
4358,49965,1190,BARRINGTON ST,1190 BARRINGTON ST,Sexton Campus,248.1787752,City Hall,700.3247381
4359,49973,5800,SPRING GARDEN RD,5800 SPRING GARDEN RD,Carlton Campus,223.5309832,City Hall,918.4822035
4360,49973,5820,SPRING GARDEN RD,5820 SPRING GARDEN RD,Carlton Campus,81.2344662,City Hall,1038.932644
4361,49981,6269,WINDCREST TERR,6269 WINDCREST TERR,Studley Campus,2300.862951,City Hall,2448.80388
4362,50005,5770,SPRING GARDEN RD,5770 SPRING GARDEN RD,Carlton Campus,161.8599647,City Hall,958.3071451
4363,50013,5750,SPRING GARDEN RD,5750 SPRING GARDEN RD,Carlton Campus,323.2586719,City Hall,818.7545148
4364,50021,6028,INGLIS ST,6028 INGLIS ST,SMU Center,119.4357041,City Hall,2283.225341
4365,50039,971,MARLBOROUGH AVE,971 MARLBOROUGH AVE,SMU Center,164.8839965,City Hall,2328.673633
4366,50047,963,MARLBOROUGH AVE,963 MARLBOROUGH AVE,SMU Center,181.9640657,City Hall,2345.753702
4367,50054,957,MARLBOROUGH AVE,957 MARLBOROUGH AVE,SMU Center,197.4113922,City Hall,2361.201029
4368,50062,951,MARLBOROUGH AVE,951 MARLBOROUGH AVE,SMU Center,187.2076931,City Hall,2378.810957
4369,50070,941,MARLBOROUGH AVE,941 MARLBOROUGH AVE,SMU Center,169.779337,City Hall,2396.239313
4370,50088,937,MARLBOROUGH AVE,937 MARLBOROUGH AVE,SMU Center,153.3776928,City Hall,2412.640957
4371,50096,927,MARLBOROUGH AVE,927 MARLBOROUGH AVE,SMU Center,136.7524004,City Hall,2429.26625
4372,50104,913,MARLBOROUGH AVE,913 MARLBOROUGH AVE,SMU Center,102.6515585,City Hall,2463.367092
4373,50112,6021,ROXTON RD,6021 ROXTON RD,SMU Center,47.13779593,City Hall,2457.765061
4374,50120,912,MARLBOROUGH AVE,912 MARLBOROUGH AVE,SMU Center,105.3730087,City Hall,2460.645641
4375,50138,926,MARLBOROUGH AVE,926 MARLBOROUGH AVE,SMU Center,134.8178775,City Hall,2431.200773
4376,50146,932,MARLBOROUGH AVE,932 MARLBOROUGH AVE,SMU Center,151.7354673,City Hall,2414.283183
4377,50153,940,MARLBOROUGH AVE,940 MARLBOROUGH AVE,SMU Center,167.9470446,City Hall,2398.071606
4378,50161,950,MARLBOROUGH AVE,950 MARLBOROUGH AVE,SMU Center,188.5774428,City Hall,2377.441207
4379,50179,962,MARLBOROUGH AVE,962 MARLBOROUGH AVE,SMU Center,187.8851854,City Hall,2351.674822
4380,50187,972,MARLBOROUGH AVE,972 MARLBOROUGH AVE,SMU Center,169.7670967,City Hall,2333.556733
4381,50195,976,MARLBOROUGH AVE,976 MARLBOROUGH AVE,SMU Center,150.2964691,City Hall,2314.086105
4382,50203,6046,INGLIS ST,6046 INGLIS ST,SMU Center,123.8608823,City Hall,2287.650519
4383,50211,6052,INGLIS ST,6052 INGLIS ST,SMU Center,134.1268855,City Hall,2297.916522
4384,50229,6058,INGLIS ST,6058 INGLIS ST,SMU Center,211.1302258,City Hall,2374.919862
4385,50237,6070,INGLIS ST,6070 INGLIS ST,SMU Center,209.6466453,City Hall,2373.436282
4386,50245,971,GREENWOOD AVE,971 GREENWOOD AVE,SMU Center,248.1746162,City Hall,2411.964253
4387,50252,963,GREENWOOD AVE,963 GREENWOOD AVE,SMU Center,266.4040034,City Hall,2430.19364
4388,50260,955,GREENWOOD AVE,955 GREENWOOD AVE,SMU Center,283.0166085,City Hall,2446.806245
4389,50278,947,GREENWOOD AVE,947 GREENWOOD AVE,SMU Center,272.3017023,City Hall,2462.564642
4390,50286,941,GREENWOOD AVE,941 GREENWOOD AVE,SMU Center,253.7477964,City Hall,2481.118548
4391,50294,933,GREENWOOD AVE,933 GREENWOOD AVE,SMU Center,235.005352,City Hall,2499.860993
4392,50302,927,GREENWOOD AVE,927 GREENWOOD AVE,SMU Center,218.8711993,City Hall,2515.995145
4393,50310,911,GREENWOOD AVE,911 GREENWOOD AVE,SMU Center,190.397968,City Hall,2544.468377
4394,50328,6061,ROXTON RD,6061 ROXTON RD,SMU Center,135.4282169,City Hall,2541.595019
4395,50336,6053,ROXTON RD,6053 ROXTON RD,SMU Center,120.2919443,City Hall,2526.458746
4396,50344,908,GREENWOOD AVE,908 GREENWOOD AVE,SMU Center,189.2923414,City Hall,2545.574003
4397,50351,926,GREENWOOD AVE,926 GREENWOOD AVE,SMU Center,219.8730695,City Hall,2514.993275
4398,50369,932,GREENWOOD AVE,932 GREENWOOD AVE,SMU Center,234.893074,City Hall,2499.973271
4399,50377,940,GREENWOOD AVE,940 GREENWOOD AVE,SMU Center,251.6294216,City Hall,2483.236923
4400,50385,948,GREENWOOD AVE,948 GREENWOOD AVE,SMU Center,270.0400967,City Hall,2464.826248
4401,50393,958,GREENWOOD AVE,958 GREENWOOD AVE,SMU Center,280.9159705,City Hall,2444.705607
4402,50401,966,GREENWOOD AVE,966 GREENWOOD AVE,SMU Center,262.3808755,City Hall,2426.170512
4403,50419,976,GREENWOOD AVE,976 GREENWOOD AVE,SMU Center,237.0709639,City Hall,2400.8606
4404,50435,6098,INGLIS ST,6098 INGLIS ST,SMU Center,233.5850744,City Hall,2397.374711
4405,50443,6104,INGLIS ST,6104 INGLIS ST,SMU Center,293.4325658,City Hall,2457.222202
4406,50450,979,BELLEVUE AVE,979 BELLEVUE AVE,SMU Center,323.1870204,City Hall,2486.976657
4407,50468,971,BELLEVUE AVE,971 BELLEVUE AVE,SMU Center,339.9805792,City Hall,2503.770216
4408,50476,965,BELLEVUE AVE,965 BELLEVUE AVE,SMU Center,356.0851431,City Hall,2519.87478
4409,50484,955,BELLEVUE AVE,955 BELLEVUE AVE,SMU Center,371.9370669,City Hall,2535.726703
4410,50492,947,BELLEVUE AVE,947 BELLEVUE AVE,SMU Center,359.5069591,City Hall,2554.631217
4411,50500,939,BELLEVUE AVE,939 BELLEVUE AVE,SMU Center,341.5039299,City Hall,2572.634246
4412,50518,933,BELLEVUE AVE,933 BELLEVUE AVE,SMU Center,325.1350533,City Hall,2589.003123
4413,50526,925,BELLEVUE AVE,925 BELLEVUE AVE,SMU Center,311.7007887,City Hall,2602.437387
4414,50534,6105,ROXTON RD,6105 ROXTON RD,SMU Center,278.8282377,City Hall,2635.309938
4415,50542,6097,ROXTON RD,6097 ROXTON RD,SMU Center,218.413249,City Hall,2621.438438
4416,50559,6081,ROXTON RD,6081 ROXTON RD,SMU Center,203.5815864,City Hall,2606.606776
4417,50567,900,BELLEVUE AVE,900 BELLEVUE AVE,SMU Center,321.5314063,City Hall,2724.556596
4418,50575,906,BELLEVUE AVE,906 BELLEVUE AVE,SMU Center,330.6413316,City Hall,2733.666521
4419,50583,910,BELLEVUE AVE,910 BELLEVUE AVE,SMU Center,281.180714,City Hall,2632.957462
4420,50591,920,BELLEVUE AVE,920 BELLEVUE AVE,SMU Center,293.972024,City Hall,2620.166152
4421,50609,928,BELLEVUE AVE,928 BELLEVUE AVE,SMU Center,313.3089505,City Hall,2600.829225
4422,50617,932,BELLEVUE AVE,932 BELLEVUE AVE,SMU Center,331.1395639,City Hall,2582.998612
4423,50625,940,BELLEVUE AVE,940 BELLEVUE AVE,SMU Center,347.0170969,City Hall,2567.121079
4424,50633,950,BELLEVUE AVE,950 BELLEVUE AVE,SMU Center,363.566074,City Hall,2550.572102
4425,50641,958,BELLEVUE AVE,958 BELLEVUE AVE,SMU Center,369.1180378,City Hall,2532.907674
4426,50658,964,BELLEVUE AVE,964 BELLEVUE AVE,SMU Center,351.3475244,City Hall,2515.137161
4427,50666,970,BELLEVUE AVE,970 BELLEVUE AVE,SMU Center,335.719136,City Hall,2499.508772
4428,50674,980,BELLEVUE AVE,980 BELLEVUE AVE,SMU Center,323.4807662,City Hall,2487.270403
4429,50682,984,BELLEVUE AVE,984 BELLEVUE AVE,SMU Center,302.9816035,City Hall,2466.77124
4430,50690,996,BELLEVUE AVE,996 BELLEVUE AVE,SMU Center,292.890093,City Hall,2456.679729
4431,50708,6140,INGLIS ST,6140 INGLIS ST,SMU Center,376.742275,City Hall,2540.531911
4432,50716,981,RITCHIE DR,981 RITCHIE DR,SMU Center,391.3811245,City Hall,2555.170761
4433,50724,975,RITCHIE DR,975 RITCHIE DR,SMU Center,408.4908147,City Hall,2572.280451
4434,50732,967,RITCHIE DR,967 RITCHIE DR,SMU Center,423.672905,City Hall,2587.462541
4435,50740,959,RITCHIE DR,959 RITCHIE DR,SMU Center,441.6385097,City Hall,2605.428146
4436,50757,953,RITCHIE DR,953 RITCHIE DR,SMU Center,457.5213304,City Hall,2621.310967
4437,50765,943,RITCHIE DR,943 RITCHIE DR,SMU Center,475.294389,City Hall,2639.084025
4438,50773,937,RITCHIE DR,937 RITCHIE DR,SMU Center,482.8683623,City Hall,2655.06375
4439,50781,931,RITCHIE DR,931 RITCHIE DR,SMU Center,403.712539,City Hall,2567.502175
4440,50799,923,RITCHIE DR,923 RITCHIE DR,SMU Center,457.7691993,City Hall,2680.162913
4441,50807,951,BEAUFORT AVE,951 BEAUFORT AVE,SMU Center,408.0632081,City Hall,2729.868904
4442,50815,941,BEAUFORT AVE,941 BEAUFORT AVE,SMU Center,385.8308004,City Hall,2752.101311
4443,50823,931,BEAUFORT AVE,931 BEAUFORT AVE,SMU Center,360.7461401,City Hall,2763.77133
4444,50831,967,BEAUFORT AVE,967 BEAUFORT AVE,SMU Center,452.6462595,City Hall,2740.764356
4445,50849,940,RITCHIE DR,940 RITCHIE DR,SMU Center,486.2544415,City Hall,2651.67767
4446,50856,946,RITCHIE DR,946 RITCHIE DR,SMU Center,465.9881981,City Hall,2629.777834
4447,50864,952,RITCHIE DR,952 RITCHIE DR,SMU Center,455.4533785,City Hall,2619.243015
4448,50872,960,RITCHIE DR,960 RITCHIE DR,SMU Center,436.8302813,City Hall,2600.619918
4449,50880,968,RITCHIE DR,968 RITCHIE DR,SMU Center,421.7669318,City Hall,2585.556568
4450,50898,976,RITCHIE DR,976 RITCHIE DR,SMU Center,404.4349472,City Hall,2568.224584
4451,50914,6174,INGLIS ST,6174 INGLIS ST,SMU Center,412.0902697,City Hall,2575.879906
4452,50922,6180,INGLIS ST,6180 INGLIS ST,SMU Center,432.1954176,City Hall,2595.985054
4453,50930,6194,INGLIS ST,6194 INGLIS ST,SMU Center,463.194974,City Hall,2626.98461
4454,50948,995,BEAUFORT AVE,995 BEAUFORT AVE,SMU Center,532.3072972,City Hall,2696.096934
4455,50955,991,BEAUFORT AVE,991 BEAUFORT AVE,SMU Center,550.8359508,City Hall,2714.625587
4456,50963,985,BEAUFORT AVE,985 BEAUFORT AVE,SMU Center,535.5391599,City Hall,2737.533215
4457,50971,977,BEAUFORT AVE,977 BEAUFORT AVE,SMU Center,494.7871644,City Hall,2778.285211
4458,50989,973,BEAUFORT AVE,973 BEAUFORT AVE,SMU Center,471.8929361,City Hall,2760.011033
4459,50997,5818,GORSEBROOK AVE,5818 GORSEBROOK AVE,SMU Center,207.8202372,City Hall,2209.086947
4460,51003,5830,GORSEBROOK AVE,5830 GORSEBROOK AVE,SMU Center,210.4355543,City Hall,2235.240118
4461,51011,5840,GORSEBROOK AVE,5840 GORSEBROOK AVE,SMU Center,212.6711972,City Hall,2257.596547
4462,51029,5848,GORSEBROOK AVE,5848 GORSEBROOK AVE,SMU Center,214.6488047,City Hall,2277.372622
4463,51037,5854,GORSEBROOK AVE,5854 GORSEBROOK AVE,SMU Center,216.513406,City Hall,2296.018634
4464,51045,5862,GORSEBROOK AVE,5862 GORSEBROOK AVE,SMU Center,218.3539839,City Hall,2314.424413
4465,51052,5872,GORSEBROOK AVE,5872 GORSEBROOK AVE,SMU Center,220.2533769,City Hall,2333.418343
4466,51060,5880,GORSEBROOK AVE,5880 GORSEBROOK AVE,SMU Center,222.5134025,City Hall,2356.0186
4467,51078,5888,GORSEBROOK AVE,5888 GORSEBROOK AVE,SMU Center,224.5419354,City Hall,2376.303929
4468,51094,5929,ROGERS DR,5929 ROGERS DR,SMU Center,464.5024348,City Hall,2439.467938
4469,51102,5921,ROGERS DR,5921 ROGERS DR,SMU Center,446.5826025,City Hall,2421.548106
4470,51110,5909,ROGERS DR,5909 ROGERS DR,SMU Center,421.6786955,City Hall,2396.644199
4471,51128,5905,ROGERS DR,5905 ROGERS DR,SMU Center,405.591672,City Hall,2380.557175
4472,51136,5895,ROGERS DR,5895 ROGERS DR,SMU Center,384.7982424,City Hall,2359.763745
4473,51144,5887,ROGERS DR,5887 ROGERS DR,SMU Center,364.3775064,City Hall,2339.343009
4474,51151,5879,ROGERS DR,5879 ROGERS DR,SMU Center,345.4849914,City Hall,2320.450494
4475,51169,5871,ROGERS DR,5871 ROGERS DR,SMU Center,324.5986044,City Hall,2299.564107
4476,51177,5855,ROGERS DR,5855 ROGERS DR,SMU Center,279.5642434,City Hall,2254.529746
4477,51185,5870,ROGERS DR,5870 ROGERS DR,SMU Center,337.1373796,City Hall,2312.102883
4478,51193,5876,ROGERS DR,5876 ROGERS DR,SMU Center,358.4783476,City Hall,2333.443851
4479,51201,5894,ROGERS DR,5894 ROGERS DR,SMU Center,381.2900886,City Hall,2356.255592
4480,51219,5904,ROGERS DR,5904 ROGERS DR,SMU Center,402.4479645,City Hall,2377.413468
4481,51235,5930,ROGERS DR,5930 ROGERS DR,SMU Center,465.3232281,City Hall,2440.288731
4482,51243,6029,INGLIS ST,6029 INGLIS ST,SMU Center,119.7990251,City Hall,2283.588662
4483,51250,6019,INGLIS ST,6019 INGLIS ST,SMU Center,55.92290884,City Hall,2219.712545
4484,51268,6009,INGLIS ST,6009 INGLIS ST,SMU Center,45.80053059,City Hall,2206.185805
4485,51276,1028,ROBIE ST,1028 ROBIE ST,SMU Center,78.43740585,City Hall,2173.54893
4486,51292,1044,ROBIE ST,1044 ROBIE ST,SMU Center,117.009726,City Hall,2134.97661
4487,51300,1052,ROBIE ST,1052 ROBIE ST,SMU Center,131.0522597,City Hall,2120.934076
4488,51318,1054,ROBIE ST,1054 ROBIE ST,SMU Center,190.4431607,City Hall,2121.544418
4489,51326,1057,MARLBOROUGH AVE,1057 MARLBOROUGH AVE,SMU Center,224.9439317,City Hall,2156.045189
4490,51334,1053,MARLBOROUGH AVE,1053 MARLBOROUGH AVE,SMU Center,205.7708111,City Hall,2202.238138
4491,51342,1047,MARLBOROUGH AVE,1047 MARLBOROUGH AVE,SMU Center,192.1075833,City Hall,2215.901365
4492,51359,1039,MARLBOROUGH AVE,1039 MARLBOROUGH AVE,SMU Center,174.2674737,City Hall,2233.741475
4493,51367,1031,MARLBOROUGH AVE,1031 MARLBOROUGH AVE,SMU Center,154.438515,City Hall,2253.570434
4494,51375,6061,INGLIS ST,6061 INGLIS ST,SMU Center,204.9612262,City Hall,2366.665703
4495,51383,6057,INGLIS ST,6057 INGLIS ST,SMU Center,142.252786,City Hall,2306.042422
4496,51391,6049,INGLIS ST,6049 INGLIS ST,SMU Center,127.0482622,City Hall,2290.837899
4497,51409,6043,INGLIS ST,6043 INGLIS ST,SMU Center,115.7858531,City Hall,2279.575489
4498,51417,1026,MARLBOROUGH AVE,1026 MARLBOROUGH AVE,SMU Center,140.5126944,City Hall,2267.496254
4499,51425,1030,MARLBOROUGH AVE,1030 MARLBOROUGH AVE,SMU Center,155.6340457,City Hall,2252.374903
4500,51433,1036,MARLBOROUGH AVE,1036 MARLBOROUGH AVE,SMU Center,168.3751809,City Hall,2239.633768
4501,51441,1042,MARLBOROUGH AVE,1042 MARLBOROUGH AVE,SMU Center,181.3212682,City Hall,2226.68768
4502,51458,1048,MARLBOROUGH AVE,1048 MARLBOROUGH AVE,SMU Center,193.1129377,City Hall,2214.896011
4503,51466,1054,MARLBOROUGH AVE,1054 MARLBOROUGH AVE,SMU Center,273.1240113,City Hall,2208.222595
4504,51474,1053,GREENWOOD AVE,1053 GREENWOOD AVE,SMU Center,295.4025005,City Hall,2276.224429
4505,51482,1047,GREENWOOD AVE,1047 GREENWOOD AVE,SMU Center,280.4541493,City Hall,2291.17278
4506,51490,1035,GREENWOOD AVE,1035 GREENWOOD AVE,SMU Center,254.4344553,City Hall,2317.192474
4507,51508,1029,GREENWOOD AVE,1029 GREENWOOD AVE,SMU Center,240.5355712,City Hall,2331.091358
4508,51516,1019,GREENWOOD AVE,1019 GREENWOOD AVE,SMU Center,225.2962643,City Hall,2346.330665
4509,51524,6067,INGLIS ST,6067 INGLIS ST,SMU Center,204.2934002,City Hall,2367.333529
4510,51532,6101,INGLIS ST,6101 INGLIS ST,SMU Center,288.6821302,City Hall,2422.853902
4511,51540,6095,INGLIS ST,6095 INGLIS ST,SMU Center,232.2934806,City Hall,2396.083117
4512,51557,6087,INGLIS ST,6087 INGLIS ST,SMU Center,215.4770768,City Hall,2379.266713
4513,51565,6081,INGLIS ST,6081 INGLIS ST,SMU Center,201.7894665,City Hall,2365.579103
4514,51573,1022,GREENWOOD AVE,1022 GREENWOOD AVE,SMU Center,225.8712663,City Hall,2345.755663
4515,51581,1030,GREENWOOD AVE,1030 GREENWOOD AVE,SMU Center,243.5870788,City Hall,2328.039851
4516,51599,1038,GREENWOOD AVE,1038 GREENWOOD AVE,SMU Center,259.9320207,City Hall,2311.694909
4517,51607,1044,GREENWOOD AVE,1044 GREENWOOD AVE,SMU Center,275.7667876,City Hall,2295.860142
4518,51615,1050,GREENWOOD AVE,1050 GREENWOOD AVE,SMU Center,339.349636,City Hall,2289.712267
4519,51623,1051,BELLEVUE AVE,1051 BELLEVUE AVE,SMU Center,377.4182167,City Hall,2334.117816
4520,51631,1045,BELLEVUE AVE,1045 BELLEVUE AVE,SMU Center,363.1785228,City Hall,2348.35751
4521,51649,1039,BELLEVUE AVE,1039 BELLEVUE AVE,SMU Center,349.3768459,City Hall,2362.159187
4522,51656,1033,BELLEVUE AVE,1033 BELLEVUE AVE,SMU Center,333.7013693,City Hall,2377.834663
4523,51664,1025,BELLEVUE AVE,1025 BELLEVUE AVE,SMU Center,312.9060933,City Hall,2398.629939
4524,51672,5994,CAMPBELL DR,5994 CAMPBELL DR,SMU Center,1012.763513,City Hall,2987.729016
4525,51680,5990,CAMPBELL DR,5990 CAMPBELL DR,SMU Center,1027.767684,City Hall,3002.733187
4526,51698,5982,CAMPBELL DR,5982 CAMPBELL DR,SMU Center,1040.982053,City Hall,3015.947556
4527,51706,5976,CAMPBELL DR,5976 CAMPBELL DR,SMU Center,1058.041558,City Hall,3033.007061
4528,51714,5968,CAMPBELL DR,5968 CAMPBELL DR,SMU Center,1074.228062,City Hall,3049.193565
4529,51722,5964,CAMPBELL DR,5964 CAMPBELL DR,SMU Center,1090.207802,City Hall,3065.173306
4530,51730,5960,CAMPBELL DR,5960 CAMPBELL DR,SMU Center,1090.207802,City Hall,3065.173306
4531,51748,5961,CAMPBELL DR,5961 CAMPBELL DR,SMU Center,1090.207802,City Hall,3065.173306
4532,51755,5965,CAMPBELL DR,5965 CAMPBELL DR,SMU Center,1084.334287,City Hall,3059.29979
4533,51763,5971,CAMPBELL DR,5971 CAMPBELL DR,SMU Center,1070.377041,City Hall,3045.342544
4534,51771,5979,CAMPBELL DR,5979 CAMPBELL DR,SMU Center,1050.864766,City Hall,3025.830269
4535,51789,5860,PINE HILL DR,5860 PINE HILL DR,SMU Center,552.821329,City Hall,2527.786832
4536,51797,5870,PINE HILL DR,5870 PINE HILL DR,SMU Center,573.2297022,City Hall,2548.195205
4537,51805,5890,PINE HILL CRES,5890 PINE HILL CRES,SMU Center,630.6217748,City Hall,2605.587278
4538,51813,5896,PINE HILL CRES,5896 PINE HILL CRES,SMU Center,624.1782062,City Hall,2599.143709
4539,51821,5900,PINE HILL CRES,5900 PINE HILL CRES,SMU Center,634.9156347,City Hall,2609.881138
4540,51839,5908,PINE HILL CRES,5908 PINE HILL CRES,SMU Center,590.1740808,City Hall,2565.139584
4541,51847,5916,PINE HILL CRES,5916 PINE HILL CRES,SMU Center,650.8727293,City Hall,2625.838232
4542,51854,5920,PINE HILL DR,5920 PINE HILL DR,SMU Center,666.4069944,City Hall,2641.372497
4543,51862,5930,PINE HILL DR,5930 PINE HILL DR,SMU Center,678.6084794,City Hall,2653.573982
4544,51870,5810,PINE HILL DR,5810 PINE HILL DR,SMU Center,429.021546,City Hall,2403.987049
4545,51888,5820,PINE HILL DR,5820 PINE HILL DR,SMU Center,452.8878208,City Hall,2427.853324
4546,51896,5826,PINE HILL DR,5826 PINE HILL DR,SMU Center,470.9004994,City Hall,2445.866002
4547,51904,5832,PINE HILL DR,5832 PINE HILL DR,SMU Center,670.5970039,City Hall,2645.562507
4548,51912,5838,PINE HILL DR,5838 PINE HILL DR,SMU Center,499.9819769,City Hall,2474.94748
4549,51920,5844,PINE HILL DR,5844 PINE HILL DR,SMU Center,514.4332293,City Hall,2489.398732
4550,51938,5850,PINE HILL DR,5850 PINE HILL DR,SMU Center,530.3573375,City Hall,2505.322841
4551,51946,867,ROBIE ST,867 ROBIE ST,SMU Center,14.22609042,City Hall,2481.5404
4552,51946,903,ROBIE ST,903 ROBIE ST,SMU Center,14.82571779,City Hall,2487.536674
4553,51953,883,ROBIE ST,883 ROBIE ST,SMU Center,10.66305139,City Hall,2445.91001
4554,51961,786,TOWER RD,786 TOWER RD,SMU Center,276.602267,City Hall,2251.56777
4555,51979,780,TOWER RD,780 TOWER RD,SMU Center,285.2010952,City Hall,2260.166598
4556,51987,774,TOWER RD,774 TOWER RD,SMU Center,299.4880296,City Hall,2274.453533
4557,51995,764,BOWER RD,764 BOWER RD,SMU Center,349.2024488,City Hall,2324.167952
4558,52027,6203,INGLIS ST,6203 INGLIS ST,SMU Center,476.0127797,City Hall,2639.802416
4559,52035,6199,INGLIS ST,6199 INGLIS ST,SMU Center,460.8276745,City Hall,2624.617311
4560,52043,6193,INGLIS ST,6193 INGLIS ST,SMU Center,448.3119254,City Hall,2612.101562
4561,52050,6187,INGLIS ST,6187 INGLIS ST,SMU Center,433.3602759,City Hall,2597.149912
4562,52068,6177,INGLIS ST,6177 INGLIS ST,SMU Center,417.1021203,City Hall,2580.891757
4563,52076,6171,INGLIS ST,6171 INGLIS ST,SMU Center,400.9812504,City Hall,2564.770887
4564,52084,6165,INGLIS ST,6165 INGLIS ST,SMU Center,387.3885998,City Hall,2551.178236
4565,52092,6157,INGLIS ST,6157 INGLIS ST,SMU Center,371.2018745,City Hall,2534.991511
4566,52100,6149,INGLIS ST,6149 INGLIS ST,SMU Center,357.330109,City Hall,2521.119745
4567,52118,6143,INGLIS ST,6143 INGLIS ST,SMU Center,342.9514327,City Hall,2506.741069
4568,52126,6137,INGLIS ST,6137 INGLIS ST,SMU Center,329.1743433,City Hall,2492.96398
4569,52134,1010,BELLEVUE AVE,1010 BELLEVUE AVE,SMU Center,265.7308509,City Hall,2429.520487
4570,52142,1020,BELLEVUE AVE,1020 BELLEVUE AVE,SMU Center,303.4922658,City Hall,2408.043767
4571,52159,1030,BELLEVUE AVE,1030 BELLEVUE AVE,SMU Center,321.7149147,City Hall,2389.821118
4572,52167,1034,BELLEVUE AVE,1034 BELLEVUE AVE,SMU Center,338.5618804,City Hall,2372.974152
4573,52175,1050,BELLEVUE AVE,1050 BELLEVUE AVE,SMU Center,375.0525209,City Hall,2336.483512
4574,52183,1060,BELLEVUE AVE,1060 BELLEVUE AVE,SMU Center,398.3711126,City Hall,2313.16492
4575,52191,6126,REGINA TERR,6126 REGINA TERR,SMU Center,469.3551682,City Hall,2308.307267
4576,52191,6128,REGINA TERR,6128 REGINA TERR,SMU Center,475.9295946,City Hall,2314.881694
4577,52209,6132,REGINA TERR,6132 REGINA TERR,SMU Center,496.6195348,City Hall,2335.571634
4578,52217,6138,REGINA TERR,6138 REGINA TERR,SMU Center,507.9294286,City Hall,2346.881528
4579,52225,6144,REGINA TERR,6144 REGINA TERR,SMU Center,522.5172406,City Hall,2361.46934
4580,52233,6150,REGINA TERR,6150 REGINA TERR,SMU Center,537.5082703,City Hall,2376.460369
4581,52241,6160,REGINA TERR,6160 REGINA TERR,SMU Center,554.8848694,City Hall,2393.836969
4582,52258,6164,REGINA TERR,6164 REGINA TERR,SMU Center,568.834967,City Hall,2407.787066
4583,52266,6178,REGINA TERR,6178 REGINA TERR,SMU Center,584.5432776,City Hall,2423.495377
4584,52274,6192,REGINA TERR,6192 REGINA TERR,SMU Center,627.8203692,City Hall,2466.772468
4585,52282,6200,REGINA TERR,6200 REGINA TERR,SMU Center,645.2093978,City Hall,2484.161497
4586,52290,6208,REGINA TERR,6208 REGINA TERR,SMU Center,660.3506307,City Hall,2499.30273
4587,52308,6214,REGINA TERR,6214 REGINA TERR,Studley Campus,669.5021275,City Hall,2517.505485
4588,52316,6224,REGINA TERR,6224 REGINA TERR,Studley Campus,650.8742342,City Hall,2536.133378
